SAMP_DATE,year,WRD_ID,C_Units,CONSTITUENT STANDARDIZED,STORET,FLAG,VALUE,UNITS,TXT_VALUE,METHOD,DL
2021-02-16,2021,100829,Arsenic (ug/L),Arsenic,1002,,2.4,ug/L,2.4,EPA 200.8,1.0
2021-04-12,2021,100829,Arsenic (ug/L),Arsenic,1002,,2.6,ug/L,2.6,EPA 200.8,1.0
2021-06-16,2021,100829,Arsenic (ug/L),Arsenic,1002,,2.9,ug/L,2.9,EPA 200.8,1.0
2021-08-06,2021,100829,Arsenic (ug/L),Arsenic,1002,,2.1,ug/L,2.1,EPA 200.8,1.0
2021-10-15,2021,100829,Arsenic (ug/L),Arsenic,1002,,1.9,ug/L,1.9,EPA 200.8,1.0
2021-12-16,2021,100829,Arsenic (ug/L),Arsenic,1002,,1.4,ug/L,1.4,EPA 200.8,1.0
2022-02-14,2022,100829,Arsenic (ug/L),Arsenic,1002,,2.1,ug/L,2.1,EPA 200.8,2.0
2022-04-06,2022,100829,Arsenic (ug/L),Arsenic,1002,,2.3,ug/L,2.3,EPA 200.8,1.0
2022-06-15,2022,100829,Arsenic (ug/L),Arsenic,1002,,2.4,ug/L,2.4,200.8,1.0
2022-08-11,2022,100829,Arsenic (ug/L),Arsenic,1002,,2.4,ug/L,2.4,200.8,1.0
2022-10-20,2022,100829,Arsenic (ug/L),Arsenic,1002,,2.3,ug/L,2.3,200.8,1.0
2013-02-06,2013,100829,Barium (ug/L),Barium,1007,,75.0,ug/L,75,EPA 200.8,2.0
2013-04-03,2013,100829,Barium (ug/L),Barium,1007,,59.0,ug/L,59,EPA 200.8,2.0
2013-06-12,2013,100829,Barium (ug/L),Barium,1007,,60.0,ug/L,60,EPA 200.8,2.0
2013-08-15,2013,100829,Barium (ug/L),Barium,1007,,60.0,ug/L,60,EPA 200.8,2.0
2013-10-03,2013,100829,Barium (ug/L),Barium,1007,,60.0,ug/L,60,EPA 200.8,2.0
2013-12-09,2013,100829,Barium (ug/L),Barium,1007,,60.0,ug/L,60,EPA 200.8,2.0
2014-02-18,2014,100829,Barium (ug/L),Barium,1007,,62.0,ug/L,62,EPA 200.8,2.0
2014-04-03,2014,100829,Barium (ug/L),Barium,1007,,72.0,ug/L,72,EPA 200.8,2.0
2014-06-03,2014,100829,Barium (ug/L),Barium,1007,,61.0,ug/L,61,EPA 200.8,2.0
2014-08-18,2014,100829,Barium (ug/L),Barium,1007,,69.0,ug/L,69,EPA 200.8,2.0
2014-10-31,2014,100829,Barium (ug/L),Barium,1007,,79.0,ug/L,79,EPA 200.8,2.0
2015-01-05,2015,100829,Barium (ug/L),Barium,1007,,77.0,ug/L,77,EPA 200.8,2.0
2015-02-25,2015,100829,Barium (ug/L),Barium,1007,,75.0,ug/L,75,EPA 200.8,2.0
2015-04-09,2015,100829,Barium (ug/L),Barium,1007,,77.0,ug/L,77,EPA 200.8,2.0
2015-06-04,2015,100829,Barium (ug/L),Barium,1007,,74.0,ug/L,74,EPA 200.8,2.0
2015-08-18,2015,100829,Barium (ug/L),Barium,1007,,79.0,ug/L,79,EPA 200.8,2.0
2015-09-18,2015,100829,Barium (ug/L),Barium,1007,,72.0,ug/L,72,EPA 200.8,2.0
2015-10-07,2015,100829,Barium (ug/L),Barium,1007,,72.0,ug/L,72,EPA 200.8,2.0
2015-10-20,2015,100829,Barium (ug/L),Barium,1007,,73.0,ug/L,73,EPA 200.8,2.0
2016-02-17,2016,100829,Barium (ug/L),Barium,1007,,56.0,ug/L,56,EPA 200.8,2.0
2016-04-12,2016,100829,Barium (ug/L),Barium,1007,,60.0,ug/L,60,EPA 200.8,2.0
2016-06-08,2016,100829,Barium (ug/L),Barium,1007,,60.0,ug/L,60,EPA 200.8,2.0
2016-08-02,2016,100829,Barium (ug/L),Barium,1007,,56.0,ug/L,56,EPA 200.8,2.0
2016-10-13,2016,100829,Barium (ug/L),Barium,1007,,50.0,ug/L,50,EPA 200.8,2.0
2017-02-10,2017,100829,Barium (ug/L),Barium,1007,,34.0,ug/L,34,EPA 200.8,2.0
2017-06-13,2017,100829,Barium (ug/L),Barium,1007,,46.0,ug/L,46,EPA 200.8,2.0
2017-08-17,2017,100829,Barium (ug/L),Barium,1007,,44.0,ug/L,44,EPA 200.8,2.0
2017-10-10,2017,100829,Barium (ug/L),Barium,1007,,51.0,ug/L,51,EPA 200.8,2.0
2017-12-15,2017,100829,Barium (ug/L),Barium,1007,,66.0,ug/L,66,EPA 200.8,2.0
2018-02-07,2018,100829,Barium (ug/L),Barium,1007,,67.0,ug/L,67,EPA 200.8,2.0
2018-04-12,2018,100829,Barium (ug/L),Barium,1007,,65.0,ug/L,65,EPA 200.8,2.0
2018-06-07,2018,100829,Barium (ug/L),Barium,1007,,62.0,ug/L,62,EPA 200.8,2.0
2018-08-16,2018,100829,Barium (ug/L),Barium,1007,,56.0,ug/L,56,EPA 200.8,2.0
2018-10-02,2018,100829,Barium (ug/L),Barium,1007,,54.0,ug/L,54,EPA 200.8,2.0
2018-12-20,2018,100829,Barium (ug/L),Barium,1007,,57.0,ug/L,57,EPA 200.8,2.0
2019-02-11,2019,100829,Barium (ug/L),Barium,1007,,64.0,ug/L,64,EPA 200.8,2.0
2019-04-09,2019,100829,Barium (ug/L),Barium,1007,,42.0,ug/L,42,EPA 200.8,2.0
2019-06-19,2019,100829,Barium (ug/L),Barium,1007,,42.0,ug/L,42,EPA 200.8,2.0
2019-08-13,2019,100829,Barium (ug/L),Barium,1007,,47.0,ug/L,47,EPA 200.8,2.0
2019-10-17,2019,100829,Barium (ug/L),Barium,1007,,49.0,ug/L,49,EPA 200.8,2.0
2019-12-16,2019,100829,Barium (ug/L),Barium,1007,,49.0,ug/L,49,EPA 200.8,2.0
2020-02-11,2020,100829,Barium (ug/L),Barium,1007,,52.0,ug/L,52,EPA 200.8,2.0
2020-04-21,2020,100829,Barium (ug/L),Barium,1007,,50.0,ug/L,50,EPA 200.8,2.0
2020-06-17,2020,100829,Barium (ug/L),Barium,1007,,46.0,ug/L,46,EPA 200.8,2.0
2020-08-17,2020,100829,Barium (ug/L),Barium,1007,,46.0,ug/L,46,EPA 200.8,2.0
2020-10-13,2020,100829,Barium (ug/L),Barium,1007,,52.0,ug/L,52,EPA 200.8,2.0
2020-12-14,2020,100829,Barium (ug/L),Barium,1007,,48.0,ug/L,48,EPA 200.8,2.0
2021-02-16,2021,100829,Barium (ug/L),Barium,1007,,50.0,ug/L,50,EPA 200.8,2.0
2021-04-12,2021,100829,Barium (ug/L),Barium,1007,,53.0,ug/L,53,EPA 200.8,2.0
2021-06-16,2021,100829,Barium (ug/L),Barium,1007,,54.0,ug/L,54,EPA 200.8,2.0
2021-08-06,2021,100829,Barium (ug/L),Barium,1007,,53.0,ug/L,53,EPA 200.8,2.0
2021-10-15,2021,100829,Barium (ug/L),Barium,1007,,53.0,ug/L,53,EPA 200.8,2.0
2021-12-16,2021,100829,Barium (ug/L),Barium,1007,,61.0,ug/L,61,EPA 200.8,2.0
2022-02-14,2022,100829,Barium (ug/L),Barium,1007,,46.0,ug/L,46,EPA 200.8,4.0
2022-04-06,2022,100829,Barium (ug/L),Barium,1007,,49.0,ug/L,49,EPA 200.8,2.0
2022-06-15,2022,100829,Barium (ug/L),Barium,1007,,50.0,ug/L,50,200.8,2.0
2022-08-11,2022,100829,Barium (ug/L),Barium,1007,,47.0,ug/L,47,200.8,2.0
2022-10-20,2022,100829,Barium (ug/L),Barium,1007,,40.0,ug/L,40,200.8,2.0
2013-02-06,2013,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.0,pCi/L,P,EPA 900.0,0.0
2013-04-03,2013,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.3,pCi/L,1.3,EPA 900.0,0.0
2013-06-12,2013,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.3,pCi/L,1.3,EPA 900.0,0.0
2013-08-15,2013,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.7,pCi/L,1.7,EPA 900.0,0.0
2013-10-03,2013,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.4,pCi/L,1.4,EPA 900.0,0.0
2013-12-09,2013,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.6,pCi/L,1.6,EPA 900.0,0.0
2014-02-18,2014,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.7,pCi/L,1.7,EPA 900.0,0.0
2014-04-03,2014,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.1,pCi/L,1.1,EPA 900.0,0.0
2014-06-03,2014,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.3,pCi/L,1.3,EPA 900.0,0.0
2014-08-18,2014,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.2,pCi/L,1.2,EPA 900.0,0.0
2014-10-31,2014,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.7,pCi/L,1.7,EPA 900.0,0.0
2015-01-05,2015,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.91,pCi/L,0.91,EPA 900.0,0.0
2015-02-25,2015,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.8,pCi/L,1.8,EPA 900.0,0.0
2015-04-09,2015,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,2.4,pCi/L,2.4,EPA 900.0,0.0
2015-06-04,2015,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,2.1,pCi/L,2.1,EPA 900.0,0.0
2015-08-18,2015,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.7,pCi/L,1.7,EPA 900.0,0.0
2016-02-17,2016,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.8,pCi/L,1.8,EPA 900.0,0.0
2016-04-12,2016,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.9,pCi/L,1.9,EPA 900.0,0.0
2016-06-08,2016,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.2,pCi/L,1.2,EPA 900.0,0.0
2016-08-02,2016,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.8,pCi/L,1.8,EPA 900.0,0.0
2016-10-13,2016,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.53,pCi/L,0.53,EPA 900.0,0.0
2017-02-10,2017,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.69,pCi/L,0.69,EPA 900.0,0.0
2017-06-13,2017,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.51,pCi/L,0.51,EPA 900.0,0.0
2017-08-17,2017,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.25,pCi/L,0.25,EPA 900.0,0.0
2017-10-10,2017,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.52,pCi/L,0.52,EPA 900.0,0.0
2017-12-15,2017,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.47,pCi/L,0.47,EPA 900.0,0.0
2018-02-07,2018,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.65,pCi/L,0.65,EPA 900.0,0.0
2018-04-12,2018,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.58,pCi/L,0.58,EPA 900.0,0.0
2018-06-07,2018,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.49,pCi/L,0.49,EPA 900.0,0.0
2018-08-16,2018,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.41,pCi/L,0.41,EPA 900.0,0.0
2018-10-02,2018,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.34,pCi/L,0.34,EPA 900.0,0.0
2018-12-20,2018,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.3,pCi/L,0.3,EPA 900.0,0.0
2019-02-11,2019,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.74,pCi/L,0.74,EPA 900.0,0.0
2019-04-09,2019,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.37,pCi/L,0.37,EPA 900.0,0.0
2019-06-19,2019,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.64,pCi/L,0.64,EPA 900.0,0.0
2019-08-13,2019,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.58,pCi/L,0.58,EPA 900.0,0.0
2019-10-17,2019,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.68,pCi/L,0.68,EPA 900.0,0.0
2019-12-16,2019,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.54,pCi/L,0.54,EPA 900.0,0.0
2020-02-11,2020,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.34,pCi/L,0.34,EPA 900.0,0.0
2020-04-21,2020,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.38,pCi/L,0.38,EPA 900.0,0.0
2020-06-17,2020,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.73,pCi/L,0.73,EPA 900.0,0.0
2020-08-17,2020,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.51,pCi/L,0.51,EPA 900.0,0.0
2020-10-13,2020,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.57,pCi/L,0.57,EPA 900.0,0.0
2020-12-14,2020,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.72,pCi/L,0.72,EPA 900.0,0.0
2021-02-16,2021,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.32,pCi/L,0.32,EPA 900.0,0.0
2021-04-12,2021,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.57,pCi/L,0.57,EPA 900.0,0.0
2021-06-16,2021,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.31,pCi/L,0.31,EPA 900.0,0.0
2021-08-06,2021,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.57,pCi/L,0.57,EPA 900.0,0.0
2021-10-15,2021,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.43,pCi/L,0.43,EPA 900.0,0.0
2021-12-16,2021,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.69,pCi/L,0.69,EPA 900.0,0.0
2022-02-14,2022,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.66,pCi/L,0.66,EPA 900.0,0.0
2022-04-06,2022,100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.799,pCi/L,0.799,EPA 900.0,0.0
2013-02-06,2013,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,100.0,mg/L,100,SM2330B,2.0
2013-04-03,2013,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,100.0,mg/L,100,SM2330B,2.0
2013-06-12,2013,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,99.0,mg/L,99,SM2330B,2.0
2013-08-15,2013,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,90.0,mg/L,90,SM2330B,2.0
2013-10-03,2013,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,88.0,mg/L,88,SM2330B,2.0
2013-12-09,2013,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,100.0,mg/L,100,SM2330B,2.0
2014-02-18,2014,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,110.0,mg/L,110,SM2330B,2.0
2014-04-03,2014,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,110.0,mg/L,110,SM2330B,2.0
2014-06-03,2014,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,120.0,mg/L,120,SM2330B,2.0
2014-08-18,2014,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,110.0,mg/L,110,SM2330B,2.0
2014-10-31,2014,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,130.0,mg/L,130,SM2330B,2.0
2015-01-05,2015,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,140.0,mg/L,140,SM2330B,2.0
2015-02-25,2015,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,140.0,mg/L,140,SM2330B,2.0
2015-04-09,2015,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,130.0,mg/L,130,SM2330B,2.0
2015-06-04,2015,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,120.0,mg/L,120,SM2330B,2.0
2015-08-18,2015,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,130.0,mg/L,130,SM2330B,2.0
2016-02-17,2016,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,130.0,mg/L,130,SM2330B,2.0
2016-04-12,2016,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,140.0,mg/L,140,SM2330B,2.0
2016-06-08,2016,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,130.0,mg/L,130,SM2330B,2.0
2016-08-02,2016,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,110.0,mg/L,110,SM2330B,2.0
2016-10-13,2016,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,120.0,mg/L,120,SM2330B,2.0
2017-02-10,2017,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,60.0,mg/L,60,SM2330B,2.0
2017-06-13,2017,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,84.0,mg/L,84,SM2330B,2.0
2017-08-17,2017,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,82.0,mg/L,82,SM2330B,2.0
2017-10-10,2017,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,99.0,mg/L,99,SM2330B,2.0
2017-12-15,2017,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,120.0,mg/L,120,SM2330B,2.0
2018-02-07,2018,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,130.0,mg/L,130,SM2330B,2.0
2018-04-12,2018,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,130.0,mg/L,130,SM2330B,2.0
2018-06-07,2018,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,120.0,mg/L,120,SM2330B,2.0
2018-08-16,2018,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,120.0,mg/L,120,SM2330B,2.0
2018-10-02,2018,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,120.0,mg/L,120,SM2330B,2.0
2018-12-20,2018,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,110.0,mg/L,110,SM2330B,2.0
2019-02-11,2019,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,110.0,mg/L,110,SM2330B,2.0
2019-04-09,2019,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,90.0,mg/L,90,SM2330B,2.0
2019-06-19,2019,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,88.0,mg/L,88,SM2330B,2.0
2019-08-13,2019,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,80.0,mg/L,80,SM2330B,2.0
2019-10-17,2019,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,94.0,mg/L,94,SM2330B,2.0
2019-12-16,2019,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,99.0,mg/L,99,SM2330B,2.0
2020-02-11,2020,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,100.0,mg/L,100,SM2330B,2.0
2020-04-21,2020,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,110.0,mg/L,110,SM2330B,2.0
2020-06-17,2020,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,100.0,mg/L,100,SM2330B,2.0
2020-08-17,2020,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,100.0,mg/L,100,SM2330B,2.0
2020-10-13,2020,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,100.0,mg/L,100,SM2330B,2.0
2020-12-14,2020,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,100.0,mg/L,100,SM2330B,2.0
2021-02-16,2021,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,110.0,mg/L,110,SM2330B,2.0
2021-04-12,2021,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,110.0,mg/L,110,SM2330B,2.0
2021-06-16,2021,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,110.0,mg/L,110,SM2330B,2.0
2021-08-06,2021,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,110.0,mg/L,110,SM2330B,2.0
2021-10-15,2021,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,120.0,mg/L,120,SM2330B,2.0
2021-12-16,2021,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,120.0,mg/L,120,SM2330B,2.0
2022-02-14,2022,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,110.0,mg/L,110,SM2330B,2.0
2022-04-06,2022,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,100.0,mg/L,100,SM2330B,2.0
2022-06-15,2022,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,85.0,mg/L,85,SM 2320B,2.0
2022-08-11,2022,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,86.0,mg/L,86,SM 2320B,2.0
2022-10-20,2022,100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,78.0,mg/L,78,SM 2320B,2.0
2013-02-06,2013,100829,Boron (mg/L),Boron,1020,,0.089,mg/L,0.089,EPA 200.7,0.05
2013-04-03,2013,100829,Boron (mg/L),Boron,1020,,0.088,mg/L,0.088,EPA 200.7,0.05
2013-06-12,2013,100829,Boron (mg/L),Boron,1020,,0.07,mg/L,0.07,EPA 200.7,0.05
2013-08-15,2013,100829,Boron (mg/L),Boron,1020,,0.069,mg/L,0.069,EPA 200.7,0.05
2013-10-03,2013,100829,Boron (mg/L),Boron,1020,,0.085,mg/L,0.085,EPA 200.7,0.05
2013-12-09,2013,100829,Boron (mg/L),Boron,1020,,0.067,mg/L,0.067,EPA 200.7,0.05
2014-02-18,2014,100829,Boron (mg/L),Boron,1020,,0.087,mg/L,0.087,EPA 200.7,0.05
2014-04-03,2014,100829,Boron (mg/L),Boron,1020,,0.084,mg/L,0.084,EPA 200.7,0.05
2014-06-03,2014,100829,Boron (mg/L),Boron,1020,,0.082,mg/L,0.082,EPA 200.7,0.05
2014-08-18,2014,100829,Boron (mg/L),Boron,1020,,0.087,mg/L,0.087,EPA 200.7,0.05
2014-10-31,2014,100829,Boron (mg/L),Boron,1020,,0.089,mg/L,0.089,EPA 200.7,0.05
2015-01-05,2015,100829,Boron (mg/L),Boron,1020,,0.088,mg/L,0.088,EPA 200.7,0.05
2015-02-25,2015,100829,Boron (mg/L),Boron,1020,,0.093,mg/L,0.093,EPA 200.7,0.05
2015-04-09,2015,100829,Boron (mg/L),Boron,1020,,0.093,mg/L,0.093,EPA 200.7,0.05
2015-06-04,2015,100829,Boron (mg/L),Boron,1020,,0.092,mg/L,0.092,EPA 200.7,0.05
2015-08-18,2015,100829,Boron (mg/L),Boron,1020,,0.096,mg/L,0.096,EPA 200.7,0.05
2015-09-18,2015,100829,Boron (mg/L),Boron,1020,,0.099,mg/L,0.099,EPA 200.7,0.05
2015-10-07,2015,100829,Boron (mg/L),Boron,1020,,0.095,mg/L,0.095,EPA 200.7,0.05
2015-10-20,2015,100829,Boron (mg/L),Boron,1020,,0.098,mg/L,0.098,EPA 200.7,0.05
2016-02-17,2016,100829,Boron (mg/L),Boron,1020,,0.094,mg/L,0.094,EPA 200.7,0.05
2016-04-12,2016,100829,Boron (mg/L),Boron,1020,,0.095,mg/L,0.095,EPA 200.7,0.05
2016-06-08,2016,100829,Boron (mg/L),Boron,1020,,0.091,mg/L,0.091,EPA 200.7,0.05
2016-08-02,2016,100829,Boron (mg/L),Boron,1020,,0.081,mg/L,0.081,EPA 200.7,0.05
2016-10-13,2016,100829,Boron (mg/L),Boron,1020,,0.063,mg/L,0.063,EPA 200.7,0.05
2017-02-10,2017,100829,Boron (mg/L),Boron,1020,<,0.05,mg/L,ND,EPA 200.7,0.05
2017-06-13,2017,100829,Boron (mg/L),Boron,1020,,0.065,mg/L,0.065,EPA 200.7,0.05
2017-08-17,2017,100829,Boron (mg/L),Boron,1020,,0.063,mg/L,0.063,EPA 200.7,0.05
2017-10-10,2017,100829,Boron (mg/L),Boron,1020,,0.064,mg/L,0.064,EPA 200.7,0.05
2017-12-15,2017,100829,Boron (mg/L),Boron,1020,,0.078,mg/L,0.078,EPA 200.7,0.05
2018-02-07,2018,100829,Boron (mg/L),Boron,1020,,0.084,mg/L,0.084,EPA 200.7,0.05
2018-04-12,2018,100829,Boron (mg/L),Boron,1020,,0.087,mg/L,0.087,EPA 200.7,0.05
2018-06-07,2018,100829,Boron (mg/L),Boron,1020,,0.09,mg/L,0.09,EPA 200.7,0.05
2018-08-16,2018,100829,Boron (mg/L),Boron,1020,,0.083,mg/L,0.083,EPA 200.7,0.05
