Site,Constituent,c_nounits,STORET,Units,Date Range,Count,Methods,Nr. Non-Detects,Detection Rate,DateOfMax,Min,25th %ile,Mean,Median,75th %ile,Max,DL min,DL max,mann-kendall stats,trend,s,p,slope,intercept,Action,Notes
100829,Alkalinity (mg/L),Alkalinity,410,mg/L,2013-2022,55,['SM 2320B'],0,100.0,2016-04-12,49.0,83.0,89.94545454545455,90.0,98.0,120.0,2.0,2.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.2133476981281186, z=-1.2444127354159982, Tau=-0.11582491582491583, s=-172.0, var_s=18882.666666666668, slope=-0.14285714285714285, intercept=93.85714285714286)",no trend,-172.0,0.2133476981281186,-0.14285714285714285,93.85714285714286,TO REVIEW,Pending statistical analysis
100829,"Alpha, Two Sigma Error (pCi/L)","Alpha, Two Sigma Error",1502,pCi/L,2013-2022,52,['EPA 900.0'],0,100.0,2016-04-12,0.24,0.58,1.3969230769230774,0.78,2.6,3.3,0.0,0.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.00011510108088974569, z=-3.856332121776114, Tau=-0.36877828054298645, s=-489.0, var_s=16013.666666666666, slope=-0.04000000000000002, intercept=1.8100000000000005)",decreasing,-489.0,0.00011510108088974569,-0.04000000000000002,1.8100000000000005,TO REVIEW,Pending statistical analysis
100829,Aluminum (ug/L),Aluminum,1105,ug/L,2013-2022,58,['200.8' 'EPA 200.8'],50,13.793103448275872,2017-06-13,20.0,0.0,14.07379310344816,0.0,0.0,310.0,20.0,40.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.660160118346282, z=0.43969210930246677, Tau=0.02661826981246219, s=44.0, var_s=9564.0, slope=0.0, intercept=20.0)",no trend,44.0,0.660160118346282,0.0,20.0,TO REVIEW,Pending statistical analysis
100829,Arsenic (ug/L),Arsenic,1002,ug/L,2013-2022,58,['200.8' 'EPA 200.8'],5,91.37931034482759,2013-10-03,1.0,1.7,2.032922824302134,2.1,2.4,4.7,1.0,2.0,"Mann_Kendall_Test(trend='increasing', h=True, p=0.0025712767798768965, z=3.014824869521666, Tau=0.2716273442226255, s=449.0, var_s=22081.666666666668, slope=0.013793103448275858, intercept=1.7068965517241381)",increasing,449.0,0.0025712767798768965,0.013793103448275858,1.7068965517241381,TO REVIEW,Pending statistical analysis
100829,Barium (ug/L),Barium,1007,ug/L,2013-2022,58,['200.8' 'EPA 200.8'],0,100.0,2015-08-18,34.0,49.0,57.637931034482754,56.0,65.0,79.0,2.0,4.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=1.6106714415542456e-06, z=-4.796990615839124, Tau=-0.4325468844525106, s=-715.0, var_s=22154.333333333332, slope=-0.391304347826087, intercept=67.15217391304348)",decreasing,-715.0,1.6106714415542456e-06,-0.391304347826087,67.15217391304348,TO REVIEW,Pending statistical analysis
100829,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,pCi/L,2013-2022,52,['EPA 900.0'],0,100.0,2015-04-09,0.25,0.51,0.9192115384615388,0.68,1.3,2.4,0.0,0.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=4.7616335029809775e-05, z=-4.067028923439624, Tau=-0.3891402714932127, s=-516.0, var_s=16034.666666666666, slope=-0.02046653144016227, intercept=1.206896551724138)",decreasing,-516.0,4.7616335029809775e-05,-0.02046653144016227,1.206896551724138,TO REVIEW,Pending statistical analysis
100829,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,mg/L,2013-2022,55,['SM 2320B' 'SM2330B'],0,100.0,2016-04-12,60.0,99.0,107.85454545454546,110.0,120.0,140.0,2.0,2.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.10443084464287988, z=-1.623742180631469, Tau=-0.1494949494949495, s=-222.0, var_s=18524.666666666668, slope=-0.23809523809523808, intercept=116.42857142857143)",no trend,-222.0,0.10443084464287988,-0.23809523809523808,116.42857142857143,TO REVIEW,Pending statistical analysis
100829,Boron (mg/L),Boron,1020,mg/L,2013-2022,58,['200.7 Rev 4.4' 'EPA 200.7'],4,93.10344827586206,2015-09-18,0.05,0.066,0.07398275862068966,0.08,0.089,0.099,0.05,0.05,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.002352047406656288, z=-3.0417530908014583, Tau=-0.27465214761040535, s=-454.0, var_s=22179.333333333332, slope=-0.00033333333333333365, intercept=0.09000000000000001)",decreasing,-454.0,0.002352047406656288,-0.00033333333333333365,0.09000000000000001,TO REVIEW,Pending statistical analysis
100829,Bromate (ug/L),Bromate,A-027,ug/L,2020-2022,12,['317' 'EPA 317'],1,91.66666666666667,2020-10-13,1.0,1.7,1.7000000000000002,1.8,2.0,2.1,1.0,1.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.03464046979418933, z=-2.1125363706585913, Tau=-0.4696969696969697, s=-31.0, var_s=201.66666666666666, slope=-0.03666666666666669, intercept=2.001666666666667)",decreasing,-31.0,0.03464046979418933,-0.03666666666666669,2.001666666666667,TO REVIEW,Pending statistical analysis
100829,Bromate by UV/VIS (ug/L),Bromate by UV/VIS,A-027,ug/L,2020-2022,12,['317' 'EPA 317'],1,91.66666666666667,2020-10-13,1.0,1.7,1.7000000000000002,1.8,2.0,2.1,1.0,1.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.03464046979418933, z=-2.1125363706585913, Tau=-0.4696969696969697, s=-31.0, var_s=201.66666666666666, slope=-0.03666666666666669, intercept=2.001666666666667)",decreasing,-31.0,0.03464046979418933,-0.03666666666666669,2.001666666666667,TO REVIEW,Pending statistical analysis
100829,Calcium (mg/L),Calcium,916,mg/L,2013-2022,58,['200.7 Rev 4.4' 'EPA 200.7'],0,100.0,2015-10-20,16.0,24.0,28.379310344827584,27.0,32.0,40.0,1.0,1.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.000164061418771011, z=-3.768758658640203, Tau=-0.3393829401088929, s=-561.0, var_s=22079.0, slope=-0.17073170731707318, intercept=31.865853658536587)",decreasing,-561.0,0.000164061418771011,-0.17073170731707318,31.865853658536587,TO REVIEW,Pending statistical analysis
100829,Chlorate (ug/L),Chlorate,A-037,ug/L,2020-2022,16,['300' 'EPA 300.0'],0,100.0,2021-12-16,24.0,35.0,40.625,37.0,38.0,87.0,10.0,10.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.29581293822825305, z=-1.0454545454545454, Tau=-0.2, s=-24.0, var_s=484.0, slope=-0.19805194805194803, intercept=38.48538961038961)",no trend,-24.0,0.29581293822825305,-0.19805194805194803,38.48538961038961,TO REVIEW,Pending statistical analysis
100829,Chloride (mg/L),Chloride,940,mg/L,2013-2022,55,['300' 'EPA 300.0'],0,100.0,2015-08-18,9.3,12.0,19.349090909090915,16.0,26.0,41.0,0.5,5.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=9.289223207198383e-05, z=-3.9084446264748447, Tau=-0.3622895622895623, s=-538.0, var_s=18877.333333333332, slope=-0.3076923076923077, intercept=24.307692307692307)",decreasing,-538.0,9.289223207198383e-05,-0.3076923076923077,24.307692307692307,TO REVIEW,Pending statistical analysis
100829,Field pH (Units),Field pH,400,Units,2013-2022,49,['EPA 150.1'],0,100.0,2016-10-13,6.63,6.8,7.005306122448979,7.03,7.13,7.7,0.0,0.1,"Mann_Kendall_Test(trend='no trend', h=False, p=0.08766441548077641, z=-1.7078487245152703, Tau=-0.16921768707482993, s=-199.0, var_s=13441.0, slope=-0.003115151515151511, intercept=7.104763636363637)",no trend,-199.0,0.08766441548077641,-0.003115151515151511,7.104763636363637,TO REVIEW,Pending statistical analysis
100829,Fluoride (mg/L),Fluoride,951,mg/L,2013-2022,55,['SM 4500 F C' 'SM 4500F-C'],0,100.0,2020-04-21,0.17,0.26,0.2741818181818182,0.28,0.29,0.35,0.05,0.05,"Mann_Kendall_Test(trend='increasing', h=True, p=0.0006934869473289584, z=3.3921411913462665, Tau=0.3117845117845118, s=463.0, var_s=18549.666666666668, slope=0.000666666666666666, intercept=0.26200000000000007)",increasing,463.0,0.0006934869473289584,0.000666666666666666,0.26200000000000007,TO REVIEW,Pending statistical analysis
100829,Gross Alpha (pCi/L),Gross Alpha,1501,pCi/L,2013-2022,55,['900' 'EPA 900.0'],50,9.090909090909093,2016-10-13,2.14,0.0,1.3347272727272737,2.2,2.2,4.7,2.02,3.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.1444077898013978, z=-1.459571816163065, Tau=-0.07878787878787878, s=-117.0, var_s=6316.333333333333, slope=0.0, intercept=3.0)",no trend,-117.0,0.1444077898013978,0.0,3.0,TO REVIEW,Pending statistical analysis
100829,Gross Beta (pCi/L),Gross Beta,3501,pCi/L,2013-2022,55,['900' 'EPA 900.0'],22,60.0,2022-06-15,2.8,2.8,3.275757575757576,3.2,3.5,5.25,0.944,4.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.2083660346273719, z=1.2580711257909951, Tau=0.11380471380471381, s=169.0, var_s=17832.333333333332, slope=0.0, intercept=3.2)",no trend,169.0,0.2083660346273719,0.0,3.2,TO REVIEW,Pending statistical analysis
100829,"Hardness (Total, as CaCO3) (mg/L)","Hardness (Total, as CaCO3)",900,mg/L,2013-2022,54,['SM 2340B'],0,100.0,2015-08-18,60.0,90.0,104.2962962962963,100.0,120.0,150.0,3.0,3.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.00023079104860856958, z=-3.6826841388105263, Tau=-0.3438155136268344, s=-492.0, var_s=17776.0, slope=-0.6363636363636364, intercept=116.86363636363636)",decreasing,-492.0,0.00023079104860856958,-0.6363636363636364,116.86363636363636,TO REVIEW,Pending statistical analysis
100829,Hexavalent Chromium (Cr VI) (ug/L),Hexavalent Chromium (Cr VI),1032,ug/L,2013-2022,55,['218.6' 'EPA 218.6'],0,100.0,2013-02-06,0.21,0.64,0.7767272727272729,0.76,0.92,1.6,0.02,0.02,"Mann_Kendall_Test(trend='no trend', h=False, p=0.10671216530629613, z=-1.6131488854987928, Tau=-0.15016835016835017, s=-223.0, var_s=18939.0, slope=-0.0029411764705882314, intercept=0.8394117647058823)",no trend,-223.0,0.10671216530629613,-0.0029411764705882314,0.8394117647058823,TO REVIEW,Pending statistical analysis
100829,Iron (mg/L),Iron,1045,mg/L,2013-2022,58,['200.7 Rev 4.4' 'EPA 200.7'],36,37.93103448275862,2017-06-13,0.01,0.0,0.062172413793103135,0.0,0.03,0.94,0.01,0.02,"Mann_Kendall_Test(trend='decreasing', h=True, p=3.0210052521795205e-06, z=-4.66938651553764, Tau=-0.40048396854204477, s=-662.0, var_s=20039.333333333332, slope=-0.00028571428571428574, intercept=0.028142857142857143)",decreasing,-662.0,3.0210052521795205e-06,-0.00028571428571428574,0.028142857142857143,TO REVIEW,Pending statistical analysis
100829,Lab pH (Units),Lab pH,403,Units,2013-2022,12,['SM4500-HB'],0,100.0,2021-10-15,7.3,7.5,7.608333333333333,7.6,7.6,8.0,0.1,0.1,"Mann_Kendall_Test(trend='increasing', h=True, p=0.01227069299862693, z=2.504262577690382, Tau=0.5454545454545454, s=36.0, var_s=195.33333333333334, slope=0.03541666666666672, intercept=7.4052083333333325)",increasing,36.0,0.01227069299862693,0.03541666666666672,7.4052083333333325,TO REVIEW,Pending statistical analysis
100829,Lab Turbidity (NTU),Lab Turbidity,82079,NTU,2018-2022,14,['180.1' 'EPA 180.1'],2,85.71428571428572,2021-08-06,0.1,0.23,1.40642857142857,0.45,0.88,7.9,0.1,1.0,"Mann_Kendall_Test(trend='increasing', h=True, p=0.0487449207397066, z=1.9708160452248922, Tau=0.4065934065934066, s=37.0, var_s=333.6666666666667, slope=0.052727272727272734, intercept=0.1222727272727272)",increasing,37.0,0.0487449207397066,0.052727272727272734,0.1222727272727272,TO REVIEW,Pending statistical analysis
100829,Magnesium (mg/L),Magnesium,927,mg/L,2013-2022,58,['200.7 Rev 4.4' 'EPA 200.7'],0,100.0,2015-10-20,4.9,7.4,8.724137931034482,8.4,10.0,12.0,0.1,0.1,"Mann_Kendall_Test(trend='decreasing', h=True, p=1.5954602512247007e-05, z=-4.315078739506046, Tau=-0.38898971566848156, s=-643.0, var_s=22135.666666666668, slope=-0.060526315789473706, intercept=10.225000000000001)",decreasing,-643.0,1.5954602512247007e-05,-0.060526315789473706,10.225000000000001,TO REVIEW,Pending statistical analysis
100829,Manganese (ug/L),Manganese,1055,ug/L,2013-2022,58,['200.8' 'EPA 200.8'],45,22.41379310344827,2017-06-13,2.0,0.0,1.589885057471258,0.0,0.0,18.0,2.0,4.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.23460286658545026, z=-1.188585372841484, Tau=-0.08287961282516637, s=-137.0, var_s=13092.333333333334, slope=0.0, intercept=2.0)",no trend,-137.0,0.23460286658545026,0.0,2.0,TO REVIEW,Pending statistical analysis
100829,Nickel (ug/L),Nickel,1067,ug/L,2013-2022,58,['200.8' 'EPA 200.8'],29,50.0,2015-10-20,5.0,0.0,8.432849364791274,5.2,13.0,49.0,5.0,10.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=1.3894746242471e-07, z=-5.266634491699919, Tau=-0.4500907441016334, s=-744.0, var_s=19902.666666666668, slope=-0.13793103448275862, intercept=10.581034482758621)",decreasing,-744.0,1.3894746242471e-07,-0.13793103448275862,10.581034482758621,TO REVIEW,Pending statistical analysis
100829,Nitrate (as N) (mg/L),Nitrate (as N),620,mg/L,2013-2022,55,['300' 'EPA 300.0'],0,100.0,2014-06-03,0.95,1.7,1.9681818181818187,2.0,2.2,3.7,0.05,0.5,"Mann_Kendall_Test(trend='no trend', h=False, p=0.41003586706938067, z=-0.8238305136446915, Tau=-0.07676767676767676, s=-114.0, var_s=18814.0, slope=-0.0028571428571428532, intercept=2.077142857142857)",no trend,-114.0,0.41003586706938067,-0.0028571428571428532,2.077142857142857,TO REVIEW,Pending statistical analysis
100829,Nitrate (as NO3) (mg/L),Nitrate (as NO3),71850,mg/L,2020-2022,10,['EPA 300.0'],0,100.0,2021-08-06,7.1,7.5,8.23,8.1,9.2,9.5,0.44,0.88,"Mann_Kendall_Test(trend='increasing', h=True, p=0.03182312738649018, z=2.146625258399798, Tau=0.5555555555555556, s=25.0, var_s=125.0, slope=0.2333333333333331, intercept=6.950000000000001)",increasing,25.0,0.03182312738649018,0.2333333333333331,6.950000000000001,TO REVIEW,Pending statistical analysis
100829,Perchlorate (ug/L),Perchlorate,A-031,ug/L,2013-2022,55,['331' '314' 'EPA 331.0' 'EPA 314.0'],47,14.545454545454547,2020-12-14,0.5,0.0,0.39749999999999996,0.53,0.57,4.0,0.5,4.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=4.8178437928037e-07, z=-5.0334285721594005, Tau=-0.3656565656565657, s=-543.0, var_s=11595.0, slope=0.0, intercept=4.0)",decreasing,-543.0,4.8178437928037e-07,0.0,4.0,TO REVIEW,Pending statistical analysis
100829,PFBS (ng/L),PFBS,C2801,ng/L,2019-2019,4,"['EPA 537 Ver 1.1,mod']",0,100.0,2019-10-17,2.9,2.9,4.499999999999999,4.5,5.2,5.4,0.9,1.7,"Mann_Kendall_Test(trend='no trend', h=False, p=0.3081795474670539, z=1.0190493307301363, Tau=0.6666666666666666, s=4.0, var_s=8.666666666666666, slope=0.8333333333333335, intercept=3.5999999999999996)",no trend,4.0,0.3081795474670539,0.8333333333333335,3.5999999999999996,TO REVIEW,Pending statistical analysis
100829,PFHxA (ng/L),PFHxA,C2811,ng/L,2019-2019,4,"['EPA 537 Ver 1.1,mod']",0,100.0,2019-12-16,2.3,2.3,4.574999999999999,3.1,5.0,7.9,1.6,1.8,"Mann_Kendall_Test(trend='no trend', h=False, p=0.08942935902899363, z=1.6984155512168937, Tau=1.0, s=6.0, var_s=8.666666666666666, slope=1.8833333333333333, intercept=1.2249999999999996)",no trend,6.0,0.08942935902899363,1.8833333333333333,1.2249999999999996,TO REVIEW,Pending statistical analysis
100829,PFOA (ng/L),PFOA,C2806,ng/L,2019-2022,6,"['537.1' 'EPA 537 Ver 1.1,mod']",0,100.0,2022-08-11,6.2,6.5,9.783333333333333,10.0,13.0,13.0,0.9,2.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.11900406643496342, z=1.558967525907914, Tau=0.6, s=9.0, var_s=26.333333333333332, slope=1.5, intercept=6.25)",no trend,9.0,0.11900406643496342,1.5,6.25,TO REVIEW,Pending statistical analysis
100829,PFOA (ug/L),PFOA,C2806,ug/L,2020-2022,13,['EPA 537.1'],0,100.0,2022-02-14,0.01,0.013,0.013076923076923076,0.013,0.014,0.015,0.002,0.002,"Mann_Kendall_Test(trend='no trend', h=False, p=0.7364257455814789, z=-0.3365903316489002, Tau=-0.07692307692307693, s=-6.0, var_s=220.66666666666666, slope=0.0, intercept=0.013)",no trend,-6.0,0.7364257455814789,0.0,0.013,TO REVIEW,Pending statistical analysis
100829,PFOS (ng/L),PFOS,C2805,ng/L,2019-2022,6,"['537.1' 'EPA 537 Ver 1.1,mod']",0,100.0,2019-04-09,9.7,10.0,12.116666666666667,10.0,13.0,17.0,1.6,2.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.6967274236606604, z=0.3897418814769785, Tau=0.2, s=3.0, var_s=26.333333333333332, slope=0.15000000000000036, intercept=11.125)",no trend,3.0,0.6967274236606604,0.15000000000000036,11.125,TO REVIEW,Pending statistical analysis
100829,PFOS (ug/L),PFOS,C2805,ug/L,2020-2022,13,['EPA 537.1'],0,100.0,2020-04-21,0.0057,0.0074,0.009107692307692308,0.0088,0.01,0.013,0.002,0.002,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.023464978288685545, z=-2.2657780120744397, Tau=-0.48717948717948717, s=-38.0, var_s=266.6666666666667, slope=-0.0005000000000000004, intercept=0.011800000000000003)",decreasing,-38.0,0.023464978288685545,-0.0005000000000000004,0.011800000000000003,TO REVIEW,Pending statistical analysis
100829,pH of CaCO3 Saturation (@25C) (Units),pH of CaCO3 Saturation (@25C),J-006,Units,2020-2022,10,['SM 2330B'],0,100.0,2020-10-13,7.9,8.0,8.02,8.0,8.1,8.1,0.1,0.1,"Mann_Kendall_Test(trend='no trend', h=False, p=0.06196961991403871, z=-1.8665130505147656, Tau=-0.4222222222222222, s=-19.0, var_s=93.0, slope=-0.011111111111111072, intercept=8.05)",no trend,-19.0,0.06196961991403871,-0.011111111111111072,8.05,TO REVIEW,Pending statistical analysis
100829,pH of CaCO3 Saturation (@60C) (Units),pH of CaCO3 Saturation (@60C),J-007,Units,2020-2022,10,['SM 2330B'],0,100.0,2022-04-06,7.5,7.6,7.58,7.6,7.6,7.6,0.1,0.1,"Mann_Kendall_Test(trend='no trend', h=False, p=0.3607653505845012, z=-0.9139076937674137, Tau=-0.17777777777777778, s=-8.0, var_s=58.666666666666664, slope=0.0, intercept=7.6)",no trend,-8.0,0.3607653505845012,0.0,7.6,TO REVIEW,Pending statistical analysis
100829,Potassium (mg/L),Potassium,937,mg/L,2013-2022,58,['200.7 Rev 4.4' 'EPA 200.7'],0,100.0,2015-02-25,2.5,2.9,3.2931034482758617,3.2,3.7,4.1,1.0,1.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=5.231498974023197e-07, z=-5.017621964659621, Tau=-0.4513006654567453, s=-746.0, var_s=22045.333333333332, slope=-0.017857142857142856, intercept=3.7089285714285714)",decreasing,-746.0,5.231498974023197e-07,-0.017857142857142856,3.7089285714285714,TO REVIEW,Pending statistical analysis
100829,Radium 226 Counting Error (pCi/L),Radium 226 Counting Error,9502,pCi/L,2013-2018,15,['EPA 903.1'],0,100.0,2016-10-13,0.198,0.271,0.3287333333333334,0.328,0.353,0.546,0.0,0.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.6921807727218765, z=-0.39589732744431483, Tau=-0.08571428571428572, s=-9.0, var_s=408.3333333333333, slope=-0.0013333333333333283, intercept=0.3373333333333333)",no trend,-9.0,0.6921807727218765,-0.0013333333333333283,0.3373333333333333,TO REVIEW,Pending statistical analysis
100829,Radium 228 Counting Error (pCi/L),Radium 228 Counting Error,11502,pCi/L,2015-2022,17,['RA-228 GA' 'EPA 904.0'],11,35.294117647058826,2022-04-06,0.33,0.347,0.38783333333333325,0.347,0.434,1.0,0.0,1.0,"Mann_Kendall_Test(trend='increasing', h=True, p=0.00158222617858228, z=3.1591636489156305, Tau=0.4852941176470588, s=66.0, var_s=423.3333333333333, slope=0.026366666666666667, intercept=0.7890666666666667)",increasing,66.0,0.00158222617858228,0.026366666666666667,0.7890666666666667,TO REVIEW,Pending statistical analysis
100829,Radon (pCi/L),Radon,82303,pCi/L,2013-2022,53,['SM7500_Rn_B' 'SM 7500RN'],0,100.0,2013-12-09,62.0,180.0,217.46792452830192,230.0,240.0,350.0,0.0,63.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.03684673214593204, z=-2.087458239918998, Tau=-0.19738751814223512, s=-272.0, var_s=16854.0, slope=-0.9338662790697674, intercept=254.28052325581396)",decreasing,-272.0,0.03684673214593204,-0.9338662790697674,254.28052325581396,TO REVIEW,Pending statistical analysis
100829,"Radon 222, Two Sigma Error (pCi/L)","Radon 222, Two Sigma Error",82302,pCi/L,2013-2022,52,['SM 7500RN'],0,100.0,2017-10-10,6.1,12.0,13.63076923076924,13.0,14.0,45.8,0.0,0.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.5244289998642699, z=0.6365331216236311, Tau=0.06108597285067873, s=81.0, var_s=15795.666666666666, slope=0.0, intercept=13.0)",no trend,81.0,0.5244289998642699,0.0,13.0,TO REVIEW,Pending statistical analysis
100829,Sodium (mg/L),Sodium,929,mg/L,2013-2022,58,['200.7 Rev 4.4' 'EPA 200.7'],0,100.0,2015-10-20,12.0,22.0,26.189655172413786,26.0,30.0,37.0,1.0,1.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=3.161323943934313e-05, z=-4.161522824042174, Tau=-0.37507562008469447, s=-620.0, var_s=22124.666666666668, slope=-0.1836734693877551, intercept=31.73469387755102)",decreasing,-620.0,3.161323943934313e-05,-0.1836734693877551,31.73469387755102,TO REVIEW,Pending statistical analysis
100829,Source Temperature (F) (Degrees),Source Temperature (F),11,Degrees,2013-2022,52,['FIELD/SM2550B'],0,100.0,2020-06-17,60.5,62.9,64.56461538461538,64.34,65.6,71.1,0.0,0.0,"Mann_Kendall_Test(trend='increasing', h=True, p=0.0040447573426181105, z=2.874649888789738, Tau=0.27526395173454, s=365.0, var_s=16033.666666666666, slope=0.048815496098104774, intercept=63.20020484949832)",increasing,365.0,0.0040447573426181105,0.048815496098104774,63.20020484949832,TO REVIEW,Pending statistical analysis
100829,Specific Conductance (umho/cm),Specific Conductance,95,umho/cm,2013-2022,55,['SM 2510B' 'SM2510B'],0,100.0,2015-04-09,190.0,280.0,332.72727272727286,330.0,370.0,470.0,2.0,10.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=5.999117903554563e-06, z=-4.526420407244471, Tau=-0.41952861952861953, s=-623.0, var_s=18883.0, slope=-2.3076923076923075, intercept=392.3076923076923)",decreasing,-623.0,5.999117903554563e-06,-2.3076923076923075,392.3076923076923,TO REVIEW,Pending statistical analysis
100829,"Strontium 90, Two Sigma Error (pCi/L)","Strontium 90, Two Sigma Error",13502,pCi/L,2013-2022,52,['EPA 905.0'],0,100.0,2022-02-14,0.116,0.181,0.2832884615384616,0.245,0.369,0.663,0.0,0.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.1648451655177392, z=1.3889591720564156, Tau=0.1334841628959276, s=177.0, var_s=16056.333333333334, slope=0.0016388888888888885, intercept=0.20720833333333333)",no trend,177.0,0.1648451655177392,0.0016388888888888885,0.20720833333333333,TO REVIEW,Pending statistical analysis
100829,Sulfate (mg/L),Sulfate,945,mg/L,2013-2022,55,['300' 'EPA 300.0'],0,100.0,2015-08-18,17.0,27.0,32.70909090909092,31.0,38.0,51.0,0.25,2.5,"Mann_Kendall_Test(trend='decreasing', h=True, p=1.369892866032174e-06, z=-4.829335708069521, Tau=-0.4478114478114478, s=-665.0, var_s=18904.333333333332, slope=-0.2894736842105263, intercept=38.81578947368421)",decreasing,-665.0,1.369892866032174e-06,-0.2894736842105263,38.81578947368421,TO REVIEW,Pending statistical analysis
100830,Alkalinity (mg/L),Alkalinity,410,mg/L,2013-2022,18,['SM 2320B'],0,100.0,2019-12-16,50.0,56.0,77.27777777777776,80.0,87.0,110.0,2.0,2.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.6478709573746579, z=-0.45672188660021756, Tau=-0.08496732026143791, s=-13.0, var_s=690.3333333333334, slope=-0.35714285714285715, intercept=83.03571428571429)",no trend,-13.0,0.6478709573746579,-0.35714285714285715,83.03571428571429,TO REVIEW,Pending statistical analysis
100830,"Alpha, Two Sigma Error (pCi/L)","Alpha, Two Sigma Error",1502,pCi/L,2013-2022,18,['EPA 900.0'],0,100.0,2013-02-07,0.42,0.54,1.1761111111111107,0.69,2.2,3.5,0.0,0.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.007924933520822686, z=-2.6552513463380856, Tau=-0.46405228758169936, s=-71.0, var_s=695.0, slope=-0.09500000000000003, intercept=1.5075000000000003)",decreasing,-71.0,0.007924933520822686,-0.09500000000000003,1.5075000000000003,TO REVIEW,Pending statistical analysis
100830,Aluminum (ug/L),Aluminum,1105,ug/L,2013-2022,18,['EPA 200.8'],9,50.0,2019-04-09,20.0,0.0,107.72727272727265,25.0,79.0,780.0,20.0,40.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.8735479910504718, z=-0.15915343321282793, Tau=-0.032679738562091505, s=-5.0, var_s=631.6666666666666, slope=0.0, intercept=26.5)",no trend,-5.0,0.8735479910504718,0.0,26.5,TO REVIEW,Pending statistical analysis
100830,Arsenic (ug/L),Arsenic,1002,ug/L,2013-2022,18,['EPA 200.8'],0,100.0,2016-04-11,5.5,6.4,6.8999999999999995,6.8,7.2,8.8,1.0,2.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.6762730230664977, z=-0.4175542899006178, Tau=-0.0784313725490196, s=-12.0, var_s=694.0, slope=-0.016666666666666607, intercept=6.991666666666665)",no trend,-12.0,0.6762730230664977,-0.016666666666666607,6.991666666666665,TO REVIEW,Pending statistical analysis
100830,Barium (ug/L),Barium,1007,ug/L,2013-2022,18,['EPA 200.8'],0,100.0,2013-02-07,33.0,41.0,58.7222222222222,56.0,71.0,120.0,2.0,4.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.033653333213220504, z=-2.1242010770704685, Tau=-0.37254901960784315, s=-57.0, var_s=695.0, slope=-1.25, intercept=67.125)",decreasing,-57.0,0.033653333213220504,-1.25,67.125,TO REVIEW,Pending statistical analysis
100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,pCi/L,2013-2022,18,['EPA 900.0'],0,100.0,2016-04-11,0.31,0.43,0.7716666666666664,0.61,1.0,2.1,0.0,0.0,"Mann_Kendall_Test(trend='decreasing', h=True, p=0.004470963036954156, z=-2.8428676634208876, Tau=-0.49673202614379086, s=-76.0, var_s=696.0, slope=-0.04999999999999999, intercept=1.0499999999999998)",decreasing,-76.0,0.004470963036954156,-0.04999999999999999,1.0499999999999998,TO REVIEW,Pending statistical analysis
100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,mg/L,2013-2022,18,['SM2330B'],0,100.0,2019-12-16,61.0,69.0,94.72222222222223,98.0,110.0,140.0,2.0,2.0,"Mann_Kendall_Test(trend='no trend', h=False, p=0.7040429655866594, z=-0.37986858819879316, Tau=-0.0718954248366013, s=-11.0, var_s=693.0, slope=-0.125, intercept=99.0625)",no trend,-11.0,0.7040429655866594,-0.125,99.0625,TO REVIEW,Pending statistical analysis
